"datetime","power_by_hour","mean_temperature","rain","temp","rhum","wdsp","sun","vis","month","year"
2017-10-12 23:00:00,3475,16.3,0,16.5,86,17,0,30000,"10","2017"
2017-10-13,3288,16.3,0,16.5,84,15,0,30000,"10","2017"
2017-10-13 01:00:00,3516,16.3,0,17,86,15,0,30000,"10","2017"
2017-10-13 02:00:00,5474,16.3,0,16.9,86,15,0,30000,"10","2017"
2017-10-13 03:00:00,7636,16.3,0,16.7,87,13,0,30000,"10","2017"
2017-10-13 04:00:00,4358,16.3,0,16.8,87,11,0,30000,"10","2017"
2017-10-13 05:00:00,4202,16.3230769230769,0,17,87,18,0,30000,"10","2017"
2017-10-13 06:00:00,32225,16.4181818181818,0,17.2,86,20,0,30000,"10","2017"
2017-10-13 07:00:00,11382,16.7076923076923,0,17.1,88,21,0,30000,"10","2017"
2017-10-13 08:00:00,3132,16.6090909090909,0,17.4,86,20,0.2,40000,"10","2017"
2017-10-13 09:00:00,5527,16.6,0,17.9,84,18,0.2,40000,"10","2017"
2017-10-13 10:00:00,34721,16.6,0,19.1,79,19,0.4,40000,"10","2017"
2017-10-13 11:00:00,35904,16.6923076923077,0,18.9,83,21,0.3,30000,"10","2017"
2017-10-13 12:00:00,14955,16.8,0,19.1,82,20,0.1,25000,"10","2017"
2017-10-13 13:00:00,3345,16.8,0,18.7,84,19,0.2,25000,"10","2017"
2017-10-13 14:00:00,3162,16.8,0,19,82,17,0,30000,"10","2017"
2017-10-13 15:00:00,3235,16.7846153846154,0,19.1,81,16,0,30000,"10","2017"
2017-10-13 16:00:00,9589,16.8454545454545,0.3,16.4,93,15,0,9000,"10","2017"
2017-10-13 17:00:00,3670,16.9538461538462,1,14.6,97,7,0,4000,"10","2017"
2017-10-13 18:00:00,9724,16.8727272727273,0.8,13.4,98,8,0,6000,"10","2017"
2017-10-13 19:00:00,53691,17.5,0.5,13.2,96,9,0,9000,"10","2017"
2017-10-13 20:00:00,93471,17.9636363636364,0.4,13.1,98,6,0,12000,"10","2017"
2017-10-13 21:00:00,86851,17.5923076923077,0.5,13.4,98,4,0,7000,"10","2017"
2017-10-13 22:00:00,29168,17.6,0.2,13.4,99,6,0,7000,"10","2017"
2017-10-13 23:00:00,22635,17.9538461538462,0.2,13.6,98,6,0,6000,"10","2017"
2017-10-14,7136,17.2545454545455,0.1,13.4,98,8,0,7000,"10","2017"
2017-10-14 01:00:00,3310,17.1076923076923,0.5,13.2,99,5,0,7000,"10","2017"
2017-10-14 02:00:00,4982,17.0818181818182,0.4,13.4,99,4,0,7000,"10","2017"
2017-10-14 03:00:00,3188,17,0.1,13.6,99,4,0,7000,"10","2017"
2017-10-14 04:00:00,3088,17,1,13.8,99,3,0,6000,"10","2017"
2017-10-14 05:00:00,11983,16.9615384615385,0.6,14,98,3,0,5000,"10","2017"
2017-10-14 06:00:00,27704,17.0727272727273,0.4,13.8,99,4,0,5000,"10","2017"
2017-10-14 07:00:00,7558,17.3076923076923,0.4,13.9,99,3,0,4000,"10","2017"
2017-10-14 08:00:00,2991,17.1454545454545,0,14.2,99,4,0,20000,"10","2017"
2017-10-14 09:00:00,17142,17.0692307692308,0,16.4,92,9,0,20000,"10","2017"
2017-10-14 10:00:00,29930,17.1363636363636,0,17.1,87,14,0.1,20000,"10","2017"
2017-10-14 11:00:00,32434,17.1153846153846,0,17.4,84,15,0,30000,"10","2017"
2017-10-14 12:00:00,33313,17.1,0,17.8,82,16,0.2,30000,"10","2017"
2017-10-14 13:00:00,38775,17.1923076923077,0,17.8,81,17,0.3,30000,"10","2017"
2017-10-14 14:00:00,4097,17.3454545454545,0,18.5,71,14,0.5,40000,"10","2017"
2017-10-14 15:00:00,8834,17.1384615384615,0,16.6,76,14,0.4,40000,"10","2017"
2017-10-14 16:00:00,7355,17.1181818181818,0,15.9,75,16,0.2,30000,"10","2017"
2017-10-14 17:00:00,3609,17.1538461538462,0,15.3,77,15,0,25000,"10","2017"
2017-10-14 18:00:00,15068,17.1,0,15.1,80,13,0,25000,"10","2017"
2017-10-14 19:00:00,16339,17.8076923076923,0,14.5,79,13,0,25000,"10","2017"
2017-10-14 20:00:00,6167,17.7454545454545,0,15.1,79,9,0,25000,"10","2017"
2017-10-14 21:00:00,6901,17.1923076923077,0,15,78,9,0,30000,"10","2017"
2017-10-14 22:00:00,4154,17.1,0,15,76,8,0,30000,"10","2017"
2017-10-14 23:00:00,3724,17.1,0,15.2,73,12,0,30000,"10","2017"
2017-10-15,3597,17.1,0,14.7,75,13,0,30000,"10","2017"
2017-10-15 01:00:00,4296,17.1,0,14.5,73,15,0,30000,"10","2017"
2017-10-15 02:00:00,4799,17.0909090909091,0,14.5,74,13,0,30000,"10","2017"
2017-10-15 03:00:00,3454,17,0,14.5,74,13,0,30000,"10","2017"
2017-10-15 04:00:00,3457,17,0,14.4,77,16,0,30000,"10","2017"
2017-10-15 05:00:00,3840,17,0,14.7,80,16,0,30000,"10","2017"
2017-10-15 06:00:00,8839,17,0,14.9,82,13,0,30000,"10","2017"
2017-10-15 07:00:00,7342,17,0,15,81,11,0,30000,"10","2017"
2017-10-15 08:00:00,9527,16.9727272727273,0,15.3,82,12,0.4,35000,"10","2017"
2017-10-15 09:00:00,5801,17.1153846153846,0,15.9,81,12,0.3,35000,"10","2017"
2017-10-15 10:00:00,33868,17.1090909090909,0,16.1,81,16,0,35000,"10","2017"
2017-10-15 11:00:00,34798,17.1153846153846,0,15.9,84,14,0,20000,"10","2017"
2017-10-15 12:00:00,7778,17.1,0,15.9,84,13,0,25000,"10","2017"
2017-10-15 13:00:00,4688,17.0153846153846,0,15.9,84,12,0,30000,"10","2017"
2017-10-15 14:00:00,20484,17.0454545454545,0,15.5,86,12,0,20000,"10","2017"
2017-10-15 15:00:00,3797,17.2692307692308,0.6,14.8,96,11,0,4000,"10","2017"
2017-10-15 16:00:00,3496,17.1727272727273,0.5,13.4,96,7,0,4000,"10","2017"
2017-10-15 17:00:00,6041,16.8,0.1,13.3,96,5,0,17000,"10","2017"
2017-10-15 18:00:00,12380,16.8363636363636,0,13.1,98,3,0,5000,"10","2017"
2017-10-15 19:00:00,56493,17.7846153846154,0.1,12.7,98,5,0,5000,"10","2017"
2017-10-15 20:00:00,22988,18.5818181818182,0.1,12.1,99,8,0,5000,"10","2017"
2017-10-15 21:00:00,24476,18.1461538461538,0.1,11.8,100,8,0,5000,"10","2017"
2017-10-15 22:00:00,6260,17.4727272727273,0,12,100,8,0,1500,"10","2017"
2017-10-15 23:00:00,3319,17.0153846153846,0.2,12.2,100,6,0,800,"10","2017"
2017-10-16,8164,16.8363636363636,0.1,12.2,100,5,0,900,"10","2017"
2017-10-16 01:00:00,6287,16.8,0.1,12.9,100,3,0,10000,"10","2017"
2017-10-16 02:00:00,4143,16.8,0,13.4,99,6,0,8000,"10","2017"
2017-10-16 03:00:00,3170,16.7153846153846,0.1,13.6,99,8,0,7000,"10","2017"
2017-10-16 04:00:00,3094,16.6454545454545,0.2,13.8,99,11,0,4000,"10","2017"
2017-10-16 05:00:00,3221,16.6,0.1,14,99,14,0,6000,"10","2017"
2017-10-16 06:00:00,3128,16.6,0.1,14,99,12,0,4000,"10","2017"
2017-10-16 07:00:00,60326,16.5692307692308,0.1,13.8,99,16,0,3500,"10","2017"
2017-10-16 08:00:00,64651,17.9545454545455,0,13.7,97,17,0,7000,"10","2017"
2017-10-16 09:00:00,85837,17.8846153846154,0,16.7,82,16,0.1,9000,"10","2017"
2017-10-16 10:00:00,80474,18.1272727272727,0,17.1,75,19,0.3,12000,"10","2017"
2017-10-16 11:00:00,95651,18.6230769230769,0,15.8,66,24,0.2,12000,"10","2017"
2017-10-16 12:00:00,64302,18.9090909090909,0,15.2,67,25,0,12000,"10","2017"
2017-10-16 13:00:00,19414,18.5076923076923,0,14.2,70,32,0,9000,"10","2017"
2017-10-16 14:00:00,8161,17.7727272727273,0,14.4,72,33,0,9000,"10","2017"
2017-10-16 15:00:00,8138,17.4846153846154,0,14.3,74,30,0.4,9000,"10","2017"
2017-10-16 16:00:00,7897,17.3181818181818,0,13.9,84,28,0,14000,"10","2017"
2017-10-16 17:00:00,18629,17.3230769230769,0,14.4,77,26,0,20000,"10","2017"
2017-10-16 18:00:00,22169,17.3909090909091,0,13.4,82,25,0,20000,"10","2017"
2017-10-16 19:00:00,18211,18.1615384615385,0,13.1,79,26,0,20000,"10","2017"
2017-10-16 20:00:00,17506,18.6909090909091,0,13.2,78,24,0,25000,"10","2017"
2017-10-16 21:00:00,19543,18.2846153846154,0,13.1,76,26,0,25000,"10","2017"
2017-10-16 22:00:00,7348,17.6090909090909,0,12.7,76,31,0,30000,"10","2017"
2017-10-16 23:00:00,6214,17.3384615384615,0,11.9,77,35,0,30000,"10","2017"
2017-10-17,6228,17.1272727272727,0,11.6,73,35,0,30000,"10","2017"
2017-10-17 01:00:00,5933,17.0307692307692,0,10.9,76,30,0,30000,"10","2017"
2017-10-17 02:00:00,5954,16.9181818181818,0,10.4,80,27,0,30000,"10","2017"
2017-10-17 03:00:00,5770,16.8,0,10,81,19,0,30000,"10","2017"
2017-10-17 04:00:00,5893,16.6818181818182,0,9.7,83,18,0,30000,"10","2017"
2017-10-17 05:00:00,6060,16.5846153846154,0,9.5,84,17,0,30000,"10","2017"
2017-10-17 06:00:00,25511,16.5181818181818,0,8.8,85,15,0,30000,"10","2017"
2017-10-17 07:00:00,62048,16.5230769230769,0,8.7,88,14,0,30000,"10","2017"
2017-10-17 08:00:00,5192,16.7454545454545,0,8.8,85,15,0.9,40000,"10","2017"
2017-10-17 11:00:00,36614,16.5,0,12.2,71,17,1,45000,"10","2017"
2017-10-17 12:00:00,50104,16.9818181818182,0,12.5,66,20,0.9,50000,"10","2017"
2017-10-17 13:00:00,23067,17.3923076923077,0,13.1,62,20,1,50000,"10","2017"
2017-10-17 14:00:00,7472,17.3,0,13.5,61,17,1,50000,"10","2017"
2017-10-17 15:00:00,15535,16.9615384615385,0,12.9,62,16,1,50000,"10","2017"
2017-10-17 16:00:00,8048,16.6363636363636,0,12.4,60,12,0.9,50000,"10","2017"
2017-10-17 17:00:00,22519,16.5384615384615,0,11.4,64,10,0.5,50000,"10","2017"
2017-10-17 18:00:00,14756,16.7090909090909,0,7.9,80,3,0,40000,"10","2017"
2017-10-17 19:00:00,16360,17.7153846153846,0,8.3,86,4,0,30000,"10","2017"
2017-10-17 20:00:00,24160,18.2090909090909,0,7.6,86,5,0,30000,"10","2017"
2017-10-17 21:00:00,10157,17.4461538461538,0,4.9,92,5,0,30000,"10","2017"
2017-10-17 22:00:00,4112,16.6363636363636,0,3.9,93,4,0,30000,"10","2017"
2017-10-17 23:00:00,4562,16.4538461538462,0,3.8,97,4,0,30000,"10","2017"
2017-10-18,4969,16.3,0,2.8,96,3,0,30000,"10","2017"
2017-10-18 01:00:00,3795,16.2230769230769,0,2.7,96,2,0,30000,"10","2017"
2017-10-18 02:00:00,3674,16.1,0,2.5,96,2,0,30000,"10","2017"
2017-10-18 03:00:00,3771,16.0461538461538,0,2.1,96,2,0,30000,"10","2017"
2017-10-18 04:00:00,3804,15.9818181818182,0,3.3,100,2,0,30000,"10","2017"
2017-10-18 05:00:00,3743,15.8615384615385,0,1.4,98,2,0,6000,"10","2017"
2017-10-18 06:00:00,4780,15.7909090909091,0,5.2,100,1,0,700,"10","2017"
2017-10-18 07:00:00,25643,15.7615384615385,0,5.2,98,4,0,700,"10","2017"
2017-10-18 08:00:00,10702,15.8727272727273,0,7.5,100,3,0,25000,"10","2017"
2017-10-18 09:00:00,6497,15.9384615384615,0,9.9,91,7,0.3,25000,"10","2017"
2017-10-18 10:00:00,30742,15.8818181818182,0,12,76,9,0.4,30000,"10","2017"
2017-10-18 11:00:00,33207,15.9923076923077,0,12.2,71,13,0.4,30000,"10","2017"
2017-10-18 12:00:00,34374,16.4363636363636,0,12.1,73,11,0.2,35000,"10","2017"
2017-10-18 13:00:00,20608,16.6076923076923,0,12.4,66,12,0,40000,"10","2017"
2017-10-18 14:00:00,5424,16.4363636363636,0,11.8,76,14,0,40000,"10","2017"
2017-10-18 15:00:00,3779,16.2769230769231,0,12.1,80,11,0,30000,"10","2017"
2017-10-18 16:00:00,3765,16.1272727272727,0,11.7,88,13,0,30000,"10","2017"
2017-10-18 17:00:00,7240,16.0615384615385,0,11.7,94,14,0,7000,"10","2017"
2017-10-18 18:00:00,58324,16.2909090909091,0,12.3,95,14,0,9000,"10","2017"
2017-10-18 19:00:00,20146,17.5923076923077,0.1,12.9,95,11,0,6000,"10","2017"
2017-10-18 20:00:00,10442,18.1454545454545,0,12.5,93,10,0,9000,"10","2017"
2017-10-18 21:00:00,11528,17.4769230769231,0,13.2,83,5,0,15000,"10","2017"
2017-10-18 22:00:00,5276,16.6090909090909,0,12.8,87,9,0,20000,"10","2017"
2017-10-18 23:00:00,4213,16.3923076923077,0,12.9,85,9,0,30000,"10","2017"
2017-10-19,3629,16.3,0,12.9,84,7,0,25000,"10","2017"
2017-10-19 01:00:00,3599,16.3,0,12.2,87,7,0,25000,"10","2017"
2017-10-19 02:00:00,3658,16.2545454545455,0,12.1,84,12,0,30000,"10","2017"
2017-10-19 03:00:00,8622,16.1615384615385,0,12.7,80,11,0,30000,"10","2017"
2017-10-19 04:00:00,6619,16.1,0,12.4,85,12,0,30000,"10","2017"
2017-10-19 05:00:00,4526,16.1,0,12.3,86,10,0,25000,"10","2017"
2017-10-19 06:00:00,22470,16.1909090909091,0,12.7,82,8,0,30000,"10","2017"
2017-10-19 07:00:00,10467,16.3692307692308,0,13.2,78,11,0,30000,"10","2017"
2017-10-19 08:00:00,3725,16.2272727272727,0,13.5,82,11,0,30000,"10","2017"
2017-10-19 09:00:00,5709,16.1,0,13.8,81,13,0,30000,"10","2017"
2017-10-19 10:00:00,33725,16.0909090909091,0,14.2,80,14,0,30000,"10","2017"
2017-10-19 11:00:00,34801,16.1,0,14.2,82,17,0,30000,"10","2017"
2017-10-19 12:00:00,23325,16.1,0,13.6,87,23,0,16000,"10","2017"
2017-10-19 13:00:00,3832,16.0615384615385,0.2,13.2,92,22,0,14000,"10","2017"
2017-10-19 14:00:00,3791,16,0.1,13.1,93,21,0,12000,"10","2017"
2017-10-19 15:00:00,3768,16,0.5,13.3,92,22,0,12000,"10","2017"
2017-10-19 16:00:00,3662,15.9545454545455,0.7,12.9,95,18,0,5000,"10","2017"
2017-10-19 17:00:00,4828,15.9153846153846,0.2,12.6,96,17,0,4500,"10","2017"
2017-10-19 18:00:00,39113,15.9090909090909,0.7,12.7,96,15,0,5000,"10","2017"
2017-10-19 19:00:00,17262,16.2076923076923,1.6,12.6,98,14,0,4500,"10","2017"
2017-10-19 20:00:00,10145,16.1090909090909,0.7,12.5,99,11,0,6000,"10","2017"
2017-10-19 21:00:00,18873,16.5461538461538,0.1,12.5,98,7,0,5000,"10","2017"
2017-10-19 22:00:00,7438,16.2818181818182,1.3,10.9,97,7,0,5000,"10","2017"
2017-10-19 23:00:00,8044,16.1,0,10.6,97,18,0,14000,"10","2017"
2017-10-20,4793,16.1,0,10.2,96,17,0,6000,"10","2017"
2017-10-20 01:00:00,4570,16.0153846153846,0,10.1,92,16,0,20000,"10","2017"
2017-10-20 02:00:00,4811,16,0,9.8,91,17,0,20000,"10","2017"
2017-10-20 03:00:00,4347,15.9538461538462,0,9.5,89,18,0,20000,"10","2017"
2017-10-20 04:00:00,3472,15.8454545454545,0,8.8,89,17,0,20000,"10","2017"
2017-10-20 05:00:00,3860,15.8,0,7.3,93,15,0,20000,"10","2017"
2017-10-20 06:00:00,28091,15.7636363636364,0,7.1,90,12,0,30000,"10","2017"
2017-10-20 07:00:00,11831,15.9,0,6.2,91,12,0,30000,"10","2017"
2017-10-20 08:00:00,3512,15.7636363636364,0,6.4,89,12,0.9,35000,"10","2017"
2017-10-20 09:00:00,5833,15.6153846153846,0,7.1,87,11,1,40000,"10","2017"
2017-10-20 10:00:00,30978,15.6272727272727,0,7.6,83,10,0,40000,"10","2017"
2017-10-20 11:00:00,31006,15.8538461538462,0,8.7,81,9,0.1,40000,"10","2017"
2017-10-20 12:00:00,31665,15.9,0,10.3,75,7,0,40000,"10","2017"
2017-10-20 13:00:00,24065,15.8153846153846,0,10.3,61,7,0,40000,"10","2017"
2017-10-20 14:00:00,3656,15.7272727272727,0,9.7,67,12,0,40000,"10","2017"
2017-10-20 15:00:00,3727,15.6076923076923,0,9.9,72,12,0,30000,"10","2017"
2017-10-20 16:00:00,9442,15.4272727272727,0.7,10.7,81,14,0,30000,"10","2017"
2017-10-20 17:00:00,72316,15.4230769230769,1.5,11.2,90,18,0,30000,"10","2017"
2017-10-20 18:00:00,73227,16.4818181818182,0.1,11.9,95,24,0,8000,"10","2017"
2017-10-20 19:00:00,20584,17.0769230769231,0.5,12.2,95,24,0,8000,"10","2017"
2017-10-20 20:00:00,27904,17.1181818181818,0.2,12.9,96,23,0,12000,"10","2017"
2017-10-20 21:00:00,25557,16.9076923076923,0.1,12.7,79,16,0,20000,"10","2017"
2017-10-20 22:00:00,10010,16.3909090909091,0,12.4,83,14,0,16000,"10","2017"
2017-10-20 23:00:00,3513,15.8846153846154,0,11.8,83,14,0,20000,"10","2017"
2017-10-21,4300,15.8,0,12.2,75,10,0,20000,"10","2017"
2017-10-21 01:00:00,4485,15.7461538461538,0,11.8,78,13,0,16000,"10","2017"
2017-10-21 02:00:00,4183,15.6818181818182,0,11.8,77,14,0,16000,"10","2017"
2017-10-21 03:00:00,4906,15.6,0.1,11.1,84,17,0,16000,"10","2017"
2017-10-21 04:00:00,4563,15.6,0,11.6,81,16,0,20000,"10","2017"
2017-10-21 05:00:00,5882,15.6,0,11.6,83,15,0,20000,"10","2017"
2017-10-21 06:00:00,4670,15.5909090909091,0,12,81,12,0,20000,"10","2017"
2017-10-21 07:00:00,11580,15.5769230769231,0,12.6,77,12,0,25000,"10","2017"
2017-10-21 08:00:00,3207,15.5818181818182,0,12.4,76,15,0.3,18000,"10","2017"
2017-10-21 09:00:00,5741,15.6,0.3,11.8,84,15,0,12000,"10","2017"
2017-10-21 10:00:00,31590,15.6,1.2,11.9,91,13,0,9000,"10","2017"
2017-10-21 11:00:00,32429,15.6,1.4,11.1,96,14,0,6000,"10","2017"
2017-10-21 12:00:00,18363,15.6090909090909,2.4,11.3,96,23,0,5000,"10","2017"
2017-10-21 13:00:00,43892,15.8461538461538,0.2,12.4,90,23,0,12000,"10","2017"
2017-10-21 14:00:00,10048,16.3545454545455,0.2,12,87,22,0.4,16000,"10","2017"
2017-10-21 15:00:00,30690,16.4461538461538,0.3,11.9,85,21,0.2,16000,"10","2017"
2017-10-21 16:00:00,51356,16.2727272727273,0,11.4,88,22,0,16000,"10","2017"
2017-10-21 17:00:00,74361,16.6615384615385,0,11.2,89,21,0,25000,"10","2017"
2017-10-21 18:00:00,15345,17.3454545454545,0,10.8,91,21,0,16000,"10","2017"
2017-10-21 19:00:00,118797,17.1153846153846,0,10.1,86,24,0,16000,"10","2017"
2017-10-21 20:00:00,69910,18.2909090909091,0.1,9.4,85,23,0,20000,"10","2017"
2017-10-21 21:00:00,26774,17.9230769230769,0,8.6,85,25,0,20000,"10","2017"
2017-10-21 22:00:00,3372,17.2454545454545,0,8.7,81,24,0,20000,"10","2017"
2017-10-21 23:00:00,3783,16.6538461538462,0,8.6,78,25,0,20000,"10","2017"
2017-10-22,3618,16.3,0,8.2,81,25,0,20000,"10","2017"
2017-10-22 01:00:00,3625,16.0769230769231,0,8,80,23,0,20000,"10","2017"
2017-10-22 02:00:00,3924,15.9545454545455,0,8,79,25,0,20000,"10","2017"
2017-10-22 03:00:00,3852,15.8076923076923,0,8.1,79,23,0,20000,"10","2017"
2017-10-22 04:00:00,4256,15.6818181818182,0,7.9,78,21,0,20000,"10","2017"
2017-10-22 05:00:00,4652,15.5769230769231,0,7.1,75,20,0,20000,"10","2017"
2017-10-22 06:00:00,7037,15.4909090909091,0,6.4,76,18,0,20000,"10","2017"
2017-10-22 07:00:00,18003,15.1307692307692,0,6.8,79,16,0,20000,"10","2017"
2017-10-22 08:00:00,4244,15.2363636363636,0,7.9,82,17,0.1,25000,"10","2017"
2017-10-22 09:00:00,6213,15.1461538461538,0,9,84,19,0.8,25000,"10","2017"
2017-10-22 10:00:00,31447,15.1090909090909,0,9.5,84,17,0.1,20000,"10","2017"
2017-10-22 11:00:00,62569,15.1230769230769,0,9.9,86,17,0.1,20000,"10","2017"
2017-10-22 12:00:00,43838,15.6454545454545,0,11.3,79,15,0.1,30000,"10","2017"
2017-10-22 13:00:00,34016,16.0153846153846,0.1,11.7,79,13,0.2,30000,"10","2017"
2017-10-22 14:00:00,32391,15.9181818181818,0,11.3,80,16,0.1,20000,"10","2017"
2017-10-22 15:00:00,25168,15.4769230769231,0,12.4,73,16,0.5,30000,"10","2017"
2017-10-22 16:00:00,149798,15.3181818181818,0,11.8,76,14,0.6,30000,"10","2017"
2017-10-22 17:00:00,90751,17.3307692307692,0,10.7,80,14,0,30000,"10","2017"
2017-10-22 18:00:00,12951,17.3454545454545,0,10.5,83,11,0,30000,"10","2017"
2017-10-22 19:00:00,19313,17,0,10.6,80,9,0,30000,"10","2017"
2017-10-22 20:00:00,28022,17.0909090909091,0,10.7,77,7,0,30000,"10","2017"
2017-10-22 21:00:00,15834,16.6692307692308,0,10.6,82,8,0,30000,"10","2017"
2017-10-22 22:00:00,4624,16.0272727272727,0,11.3,83,7,0,30000,"10","2017"
2017-10-22 23:00:00,3731,15.8230769230769,0,11.6,85,6,0,20000,"10","2017"
2017-10-23,3179,15.7454545454545,0.1,11.8,88,7,0,20000,"10","2017"
2017-10-23 01:00:00,3140,15.6384615384615,0.8,11.7,88,10,0,20000,"10","2017"
2017-10-23 02:00:00,3159,15.6,0,12.5,86,5,0,20000,"10","2017"
2017-10-23 03:00:00,3787,15.6,0,13.1,87,6,0,20000,"10","2017"
2017-10-23 04:00:00,4357,15.5363636363636,0,13.3,86,6,0,30000,"10","2017"
2017-10-23 05:00:00,3360,15.5,0,12,93,4,0,30000,"10","2017"
2017-10-23 06:00:00,15674,15.5,0,13.3,90,3,0,30000,"10","2017"
2017-10-23 07:00:00,63750,15.7,0,13.3,95,7,0,9000,"10","2017"
2017-10-23 08:00:00,5905,16.0181818181818,0,13.5,93,8,0.1,30000,"10","2017"
2017-10-23 09:00:00,5739,15.7461538461538,0,14.2,90,9,0.2,30000,"10","2017"
2017-10-23 10:00:00,31992,15.6272727272727,0,14.7,88,11,0,30000,"10","2017"
2017-10-23 11:00:00,34008,15.6846153846154,0,15.4,83,12,0,30000,"10","2017"
2017-10-23 12:00:00,27863,15.7181818181818,0,15.4,81,12,0,30000,"10","2017"
2017-10-23 13:00:00,3593,15.7153846153846,0,15.4,80,10,0,30000,"10","2017"
2017-10-23 14:00:00,3884,15.8636363636364,0,16,72,8,0,30000,"10","2017"
2017-10-23 15:00:00,3532,15.8538461538462,0,16,70,8,0,30000,"10","2017"
2017-10-23 16:00:00,3736,15.8,0,15.9,69,8,0.1,30000,"10","2017"
2017-10-23 17:00:00,8033,15.6923076923077,0,15,74,9,0,30000,"10","2017"
2017-10-23 18:00:00,10946,15.7909090909091,0,14.7,77,6,0,30000,"10","2017"
2017-10-23 19:00:00,13989,16.7384615384615,0,13.8,80,8,0,30000,"10","2017"
2017-10-23 20:00:00,41530,17.5363636363636,0,13.3,85,7,0,30000,"10","2017"
2017-10-23 21:00:00,59308,17.5615384615385,0,11.9,90,8,0,30000,"10","2017"
2017-10-23 22:00:00,38599,17.8636363636364,0,10.9,90,6,0,25000,"10","2017"
2017-10-23 23:00:00,3875,17.8692307692308,0,10.2,95,5,0,20000,"10","2017"
2017-10-24,3158,17.2272727272727,0,10.6,90,5,0,20000,"10","2017"
2017-10-24 01:00:00,3230,16.7692307692308,0,10.9,85,5,0,20000,"10","2017"
2017-10-24 02:00:00,7785,16.5090909090909,0.2,11.2,79,4,0,20000,"10","2017"
2017-10-24 03:00:00,6473,16.3307692307692,1,11.1,79,6,0,20000,"10","2017"
2017-10-24 04:00:00,4348,16.2090909090909,0.3,11.2,94,9,0,20000,"10","2017"
2017-10-24 05:00:00,4245,16.1,1,14.8,92,11,0,20000,"10","2017"
2017-10-24 06:00:00,16840,16.0272727272727,0.1,15.2,92,16,0,20000,"10","2017"
2017-10-24 07:00:00,12185,16.1846153846154,0.1,15.7,90,17,0,20000,"10","2017"
2017-10-24 08:00:00,53264,16.2272727272727,0,15.5,92,16,0,15000,"10","2017"
2017-10-24 09:00:00,89468,17.1307692307692,0,14.9,88,16,0.1,45000,"10","2017"
2017-10-24 10:00:00,47817,18.0181818181818,0,15,82,13,0.1,50000,"10","2017"
2017-10-24 11:00:00,88221,17.6230769230769,0,14.6,76,17,0,50000,"10","2017"
2017-10-24 12:00:00,64418,18.2545454545455,0,14,69,15,0,50000,"10","2017"
2017-10-24 13:00:00,12849,18.4,0.1,14,75,11,0,50000,"10","2017"
2017-10-24 14:00:00,4762,17.4363636363636,0,13.9,72,11,0,50000,"10","2017"
2017-10-24 15:00:00,23740,16.9461538461538,0,13.9,74,8,0,50000,"10","2017"
2017-10-24 16:00:00,58932,17.7,0,13.7,78,8,0,50000,"10","2017"
2017-10-24 17:00:00,51732,18.7538461538462,0,13.5,76,6,0,30000,"10","2017"
2017-10-24 18:00:00,15461,18.7909090909091,0,13.2,82,7,0,30000,"10","2017"
2017-10-24 19:00:00,14770,18.8,1,11.1,89,9,0,20000,"10","2017"
2017-10-24 20:00:00,16806,18.5272727272727,1.3,10.9,95,3,0,20000,"10","2017"
2017-10-24 21:00:00,17105,18,1.2,10.7,96,4,0,15000,"10","2017"
2017-10-24 22:00:00,6865,17.5090909090909,0.3,10.6,96,6,0,15000,"10","2017"
2017-10-24 23:00:00,4373,17.2692307692308,0.3,10.7,99,8,0,12000,"10","2017"
2017-10-25,3617,17.1090909090909,0,10.8,95,11,0,20000,"10","2017"
2017-10-25 01:00:00,3332,16.9846153846154,0,10.3,94,12,0,20000,"10","2017"
2017-10-25 02:00:00,3367,16.8363636363636,0,9.8,91,13,0,20000,"10","2017"
2017-10-25 03:00:00,3315,16.7461538461538,0,9.7,88,11,0,30000,"10","2017"
2017-10-25 04:00:00,3312,16.6,0,9.5,91,12,0,30000,"10","2017"
2017-10-25 05:00:00,3749,16.5153846153846,0,9.4,91,10,0,30000,"10","2017"
2017-10-25 06:00:00,6148,16.4454545454545,0,9.7,91,10,0,30000,"10","2017"
2017-10-25 07:00:00,19722,16.3384615384615,0,9.8,88,9,0,30000,"10","2017"
2017-10-25 08:00:00,31427,16.4363636363636,0,9.9,90,9,0.5,30000,"10","2017"
2017-10-25 09:00:00,35634,16.4461538461538,0,11.1,84,10,1,30000,"10","2017"
2017-10-25 10:00:00,36402,16.6272727272727,0,11,84,12,0.7,30000,"10","2017"
2017-10-25 11:00:00,30801,16.7461538461538,0,12.5,78,11,1,30000,"10","2017"
2017-10-25 12:00:00,50762,16.7181818181818,0,12.3,79,14,0.1,30000,"10","2017"
2017-10-25 13:00:00,32832,16.8384615384615,0,13.3,74,14,0.4,40000,"10","2017"
2017-10-25 14:00:00,33179,16.7181818181818,0,13.4,70,13,0.5,40000,"10","2017"
2017-10-25 15:00:00,22517,16.5923076923077,0,12.8,78,12,0,40000,"10","2017"
2017-10-25 16:00:00,7887,16.5090909090909,0,12.4,79,11,0,40000,"10","2017"
2017-10-25 17:00:00,64287,16.4230769230769,0,12.4,80,10,0,35000,"10","2017"
2017-10-25 18:00:00,58847,17.1818181818182,0,12.1,83,9,0,35000,"10","2017"
2017-10-25 19:00:00,17204,18.6384615384615,0,12.1,81,7,0,35000,"10","2017"
2017-10-25 20:00:00,25715,18.3545454545455,0,11.8,77,9,0,30000,"10","2017"
